construct|question|question_header|question_subheader|answer_type|count_met|count_students|pct_met|report_group|student_group|ext_reference_cleaned|School|Region|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_students_og|suppression_notes|year
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|545|1239|0.439870863599677|All|All||All Schools|All Regions|0|1|0|0|0|545|1239|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|108|332|0.325301204819277|First Generation Status|Not First Generation||All Schools|All Regions|0|1|0|0|0|108|332|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|437|907|0.48180815876516|First Generation Status|First Generation||All Schools|All Regions|0|2|0|0|0|437|907|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|53|53|1|Gender|Other/Prefer Not to Say||All Schools|All Regions|0|1|0|0|0|53|53|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|306|474|0.645569620253165|Gender|Male||All Schools|All Regions|0|2|0|0|0|306|474|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|186|712|0.26123595505618|Gender|Female||All Schools|All Regions|0|3|0|0|0|186|712|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|83|209|0.397129186602871|Grade Level|10th Grade||All Schools|All Regions|0|1|0|0|0|83|209|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|155|283|0.547703180212014|Grade Level|9th Grade||All Schools|All Regions|0|2|0|0|0|155|283|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|144|357|0.403361344537815|Grade Level|12th Grade||All Schools|All Regions|0|3|0|0|0|144|357|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|163|390|0.417948717948718|Grade Level|11th Grade||All Schools|All Regions|0|4|0|0|0|163|390|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|10|10|1|Race/Ethnicity|Unknown||All Schools|All Regions|0|1|0|0|0|10|10|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|22|31|0.709677419354839|Race/Ethnicity|Asian/Asian American||All Schools|All Regions|0|2|0|0|0|22|31|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|56|90|0.622222222222222|Race/Ethnicity|Black/African American||All Schools|All Regions|0|3|0|0|0|56|90|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|109|276|0.394927536231884|Race/Ethnicity|White||All Schools|All Regions|0|4|0|0|0|109|276|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|188|323|0.582043343653251|Race/Ethnicity|Multiracial||All Schools|All Regions|0|5|0|0|0|188|323|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|160|509|0.31434184675835|Race/Ethnicity|Hispanic/Latine/x||All Schools|All Regions|0|6|0|0|0|160|509|na|2024
DC|q19h|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Student Clubs|Rank|426|953|0.44700944386149|Race/Ethnicity|Students of Color||All Schools|All Regions|0|7|0|0|0|426|953|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|416|1239|0.335754640839387|All|All||All Schools|All Regions|0|1|0|0|0|416|1239|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|105|332|0.316265060240964|First Generation Status|Not First Generation||All Schools|All Regions|0|1|0|0|0|105|332|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|311|907|0.342888643880926|First Generation Status|First Generation||All Schools|All Regions|0|2|0|0|0|311|907|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|10|53|0.188679245283019|Gender|Other/Prefer Not to Say||All Schools|All Regions|0|1|0|0|0|10|53|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|176|474|0.371308016877637|Gender|Male||All Schools|All Regions|0|2|0|0|0|176|474|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|230|712|0.323033707865169|Gender|Female||All Schools|All Regions|0|3|0|0|0|230|712|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|83|209|0.397129186602871|Grade Level|10th Grade||All Schools|All Regions|0|1|0|0|0|83|209|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|112|283|0.395759717314488|Grade Level|9th Grade||All Schools|All Regions|0|2|0|0|0|112|283|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|100|357|0.280112044817927|Grade Level|12th Grade||All Schools|All Regions|0|3|0|0|0|100|357|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|121|390|0.31025641025641|Grade Level|11th Grade||All Schools|All Regions|0|4|0|0|0|121|390|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|10|10|1|Race/Ethnicity|Unknown||All Schools|All Regions|0|1|0|0|0|10|10|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|19|31|0.612903225806452|Race/Ethnicity|Asian/Asian American||All Schools|All Regions|0|2|0|0|0|19|31|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|39|90|0.433333333333333|Race/Ethnicity|Black/African American||All Schools|All Regions|0|3|0|0|0|39|90|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|66|276|0.239130434782609|Race/Ethnicity|White||All Schools|All Regions|0|4|0|0|0|66|276|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|121|323|0.374613003095975|Race/Ethnicity|Multiracial||All Schools|All Regions|0|5|0|0|0|121|323|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|161|509|0.316306483300589|Race/Ethnicity|Hispanic/Latine/x||All Schools|All Regions|0|6|0|0|0|161|509|na|2024
DC|q19i|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|In-School or After-School Programs|Rank|340|953|0.356768100734523|Race/Ethnicity|Students of Color||All Schools|All Regions|0|7|0|0|0|340|953|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|433|1239|0.349475383373688|All|All||All Schools|All Regions|0|1|0|0|0|433|1239|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|54|332|0.162650602409639|First Generation Status|Not First Generation||All Schools|All Regions|0|1|0|0|0|54|332|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|379|907|0.417861080485116|First Generation Status|First Generation||All Schools|All Regions|0|2|0|0|0|379|907|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|10|53|0.188679245283019|Gender|Other/Prefer Not to Say||All Schools|All Regions|0|1|0|0|0|10|53|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|133|474|0.280590717299578|Gender|Male||All Schools|All Regions|0|2|0|0|0|133|474|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|290|712|0.407303370786517|Gender|Female||All Schools|All Regions|0|3|0|0|0|290|712|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|65|209|0.311004784688995|Grade Level|10th Grade||All Schools|All Regions|0|1|0|0|0|65|209|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|104|283|0.367491166077739|Grade Level|9th Grade||All Schools|All Regions|0|2|0|0|0|104|283|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|144|357|0.403361344537815|Grade Level|12th Grade||All Schools|All Regions|0|3|0|0|0|144|357|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|120|390|0.307692307692308|Grade Level|11th Grade||All Schools|All Regions|0|4|0|0|0|120|390|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|10|10|1|Race/Ethnicity|Unknown||All Schools|All Regions|0|1|0|0|0|10|10|na|2024
DC|q19j|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different dual credit programs.|Online Research|Rank|19|31|0.612903225806452|Race/Ethnicity|Asian/Asian American||All Schools|All Regions|0|2|0|0|0|19|31|na|2024
