Region|construct|question|question_header|question_subheader|answer_type|count_met|count_students|pct_met|report_group|student_group|ext_reference_cleaned|School|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_students_og|suppression_notes|year
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|151|214|0.705607476635514|Race/Ethnicity|White||All Schools|0|4|1|0|0|151|214|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|155|219|0.707762557077626|Race/Ethnicity|Multiracial||All Schools|0|5|1|0|0|155|219|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|261|359|0.727019498607242|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|1|0|0|261|359|na|2024
RegionB|SS|q25a|Do activities in your advisory or homeroom class help you plan and prepare for what comes after high school?||Likeliness w/ NA|488|653|0.747320061255743|Race/Ethnicity|Students of Color||All Schools|0|7|1|0|0|488|653|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|873|933|0.935691318327974|All|All||All Schools|0|1|0|0|0|873|933|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|198|230|0.860869565217391|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|198|230|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|675|703|0.960170697012802|First Generation Status|First Generation||All Schools|0|2|0|0|0|675|703|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|34|34|1|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|34|34|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|357|381|0.937007874015748|Gender|Male||All Schools|0|2|0|0|0|357|381|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|482|518|0.930501930501931|Gender|Female||All Schools|0|3|0|0|0|482|518|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|104|158|0.658227848101266|Grade Level|10th Grade||All Schools|0|1|0|0|0|104|158|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|189|195|0.969230769230769|Grade Level|9th Grade||All Schools|0|2|0|0|0|189|195|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|286|286|1|Grade Level|11th Grade||All Schools|0|3|0|0|0|286|286|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|294|294|1|Grade Level|12th Grade||All Schools|0|4|0|0|0|294|294|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|||0|Race/Ethnicity|Unknown||All Schools|1|1|1|0|1|0|1|student count less than 10, suppressed|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|||0.642857142857143|Race/Ethnicity|Asian/Asian American||All Schools|0|2|1|1|1|9|14|student count less than 10, suppressed|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|39|62|0.629032258064516|Race/Ethnicity|Black/African American||All Schools|0|3|1|0|0|39|62|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|214|214|1|Race/Ethnicity|White||All Schools|0|4|1|0|0|214|214|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|220|251|0.876494023904382|Race/Ethnicity|Multiracial||All Schools|0|5|1|0|0|220|251|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|391|391|1|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|1|0|0|391|391|na|2024
RegionB|HSBP|q26a|How true are each of the following statements?|Working on my High School and Beyond Plan is useful and worthwhile to me.|Agree/Disagree|659|718|0.917827298050139|Race/Ethnicity|Students of Color||All Schools|0|7|1|0|0|659|718|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|738|933|0.790996784565916|All|All||All Schools|0|1|0|0|0|738|933|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|195|230|0.847826086956522|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|195|230|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|543|703|0.772403982930299|First Generation Status|First Generation||All Schools|0|2|0|0|0|543|703|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|34|34|1|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|34|34|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|324|381|0.850393700787402|Gender|Male||All Schools|0|2|0|0|0|324|381|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|380|518|0.733590733590734|Gender|Female||All Schools|0|3|0|0|0|380|518|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|135|158|0.854430379746835|Grade Level|10th Grade||All Schools|0|1|0|0|0|135|158|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|188|195|0.964102564102564|Grade Level|9th Grade||All Schools|0|2|0|0|0|188|195|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|121|286|0.423076923076923|Grade Level|11th Grade||All Schools|0|3|0|0|0|121|286|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|294|294|1|Grade Level|12th Grade||All Schools|0|4|0|0|0|294|294|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|||0|Race/Ethnicity|Unknown||All Schools|1|1|1|0|1|0|1|student count less than 10, suppressed|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|||0.428571428571429|Race/Ethnicity|Asian/Asian American||All Schools|0|2|1|1|1|6|14|student count less than 10, suppressed|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|39|62|0.629032258064516|Race/Ethnicity|Black/African American||All Schools|0|3|1|0|0|39|62|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|182|214|0.850467289719626|Race/Ethnicity|White||All Schools|0|4|1|0|0|182|214|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|185|251|0.737051792828685|Race/Ethnicity|Multiracial||All Schools|0|5|1|0|0|185|251|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|326|391|0.833759590792839|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|1|0|0|326|391|na|2024
RegionB|HSBP|q27a|How true are each of the following statements?|I feel confident using the High School and Beyond Plan online platform at my school.|Agree/Disagree|556|718|0.774373259052925|Race/Ethnicity|Students of Color||All Schools|0|7|1|0|0|556|718|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|752|933|0.806002143622722|All|All||All Schools|0|1|0|0|0|752|933|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|197|230|0.856521739130435|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|197|230|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|555|703|0.789473684210526|First Generation Status|First Generation||All Schools|0|2|0|0|0|555|703|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|34|34|1|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|34|34|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|325|381|0.853018372703412|Gender|Male||All Schools|0|2|0|0|0|325|381|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|393|518|0.758687258687259|Gender|Female||All Schools|0|3|0|0|0|393|518|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|104|158|0.658227848101266|Grade Level|10th Grade||All Schools|0|1|0|0|0|104|158|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|188|195|0.964102564102564|Grade Level|9th Grade||All Schools|0|2|0|0|0|188|195|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|198|286|0.692307692307692|Grade Level|11th Grade||All Schools|0|3|0|0|0|198|286|na|2024
RegionB|HSBP|q28a|How true are each of the following statements?|I am more likely to attend an apprenticeship, 1 or 2 year certificate, 2 or 4 year college because of my work on my High School and Beyond Plan.|Agree/Disagree|262|294|0.891156462585034|Grade Level|12th Grade||All Schools|0|4|0|0|0|262|294|na|2024
